Tanko ID,Attribute,Previous Value,New Value,Time Comparison Made
1009550,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1009550,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1009550,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1009550,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014070,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014070,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014070,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014070,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014070,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014070,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1006910,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1006910,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1006910,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1006910,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1006910,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1006910,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015620,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015620,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015620,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015620,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015620,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015620,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014560,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014560,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014560,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014560,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014560,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014560,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014080,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014080,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014080,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014080,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014080,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014080,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002800,INSFIXTURE,Choose...,51W VERD-AO18-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002800,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002800,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002800,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002800,INSOLDWATT,Choose...,100,2017-10-26 14:03:51.994000
1002800,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1009310,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1009310,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1009310,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1009310,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1009310,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1009310,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1008090,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1008090,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1008090,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1008090,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1008090,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1008090,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1003660,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1003660,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1003660,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1003660,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1003660,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1003660,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002880,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002880,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002880,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002880,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002880,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1002880,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014210,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014210,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014210,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014210,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014210,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014210,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014140,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014140,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014140,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014140,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014140,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014140,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002920,INSFIXTURE,Choose...,51W VERD-AO18-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002920,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002920,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002920,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002920,INSOLDWATT,Choose...,100,2017-10-26 14:03:51.994000
1002920,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002690,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002690,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002690,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002690,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002690,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1002690,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1008590,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1008590,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1008590,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1008590,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1008590,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1008590,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1001300,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1001300,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1001300,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1001300,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1001300,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1001300,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1008610,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1008610,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1008610,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1008610,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1008610,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1008610,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002200,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002200,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002200,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002200,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002200,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1002200,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014640,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014640,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014640,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014640,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014640,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014640,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1003070,INSFIXTURE,Choose...,51W VERD-AO18-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1003070,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1003070,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1003070,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1003070,INSOLDWATT,Choose...,100,2017-10-26 14:03:51.994000
1003070,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014930,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014930,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014930,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014930,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014930,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014930,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002360,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002360,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002360,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002360,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002360,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1002360,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015070,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015070,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015070,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015070,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015070,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015070,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1008630,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1008630,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1008630,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1008630,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1008630,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1008630,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1001260,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1001260,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1001260,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1001260,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1001260,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1001260,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015430,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015430,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015430,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015430,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015430,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015430,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014550,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014550,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014550,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014550,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014550,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014550,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002670,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002670,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002670,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002670,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002670,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1002670,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1007270,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1007270,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1007270,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1007270,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1007270,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1007270,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014150,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014150,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014150,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014150,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014150,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014150,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015010,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015010,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015010,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015010,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015010,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015010,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002770,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002770,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002770,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002770,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002770,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1002770,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1008290,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1008290,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1008290,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1008290,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1008290,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1008290,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1008450,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1008450,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1008450,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1008450,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1008450,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1008450,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1016680,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1016680,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1016680,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1016680,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1016680,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1016680,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014410,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014410,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014410,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014410,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014410,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014410,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1036950,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1036950,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1036950,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1036950,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1036950,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1036950,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015020,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015020,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015020,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015020,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015020,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015020,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014200,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014200,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014200,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014200,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014200,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014200,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014090,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014090,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014090,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014090,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014090,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014090,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002830,INSFIXTURE,Choose...,51W VERD-AO18-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002830,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002830,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002830,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002830,INSOLDWATT,Choose...,100,2017-10-26 14:03:51.994000
1002830,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1009300,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1009300,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1009300,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1009300,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1009300,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1009300,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1008690,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1008690,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1008690,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1008690,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1008690,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1008690,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015450,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015450,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015450,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015450,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015450,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015450,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002280,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002280,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002280,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002280,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002280,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1002280,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015530,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015530,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015530,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015530,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015530,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015530,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015510,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015510,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015510,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015510,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015510,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015510,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002930,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002930,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002930,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002930,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002930,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1002930,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002680,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002680,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002680,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002680,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002680,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1002680,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1001390,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1001390,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1001390,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1001390,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1001390,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1001390,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1008080,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1008080,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1008080,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1008080,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1008080,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1008080,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
